Artist Name,Track Name,Popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
Run‚ÄìD.M.C.,It's Tricky,73.0,0.965,0.857,-8.458,0,0.17,0.00131,,0.0726,0.951,127.656,183760.0,4,9
Darkcell,Burn the Witches,33.0,0.486,0.975,-4.016,1,0.11,0.0017699999999999999,1.51e-05,0.929,0.131,105.005,281838.0,4,8
Journers,Yok Mu ?,28.0,0.485,0.706,-7.165,1,0.0333,0.00782,0.0005679999999999999,0.10800000000000001,0.349,135.954,274750.0,4,10
Miss May I,Shadows Inside,56.0,0.381,0.9690000000000001,-4.956,0,0.141,4.59e-06,1.47e-05,0.14300000000000002,0.33799999999999997,179.987,236549.0,4,8
wave to earth,daisy.,33.0,0.442,0.5760000000000001,-5.611000000000001,0,0.0321,0.36200000000000004,9.77e-06,0.308,0.643,202.081,218500.0,4,10
Fallen,Tolo,30.0,0.5379999999999999,0.507,-11.015999999999998,1,0.0312,0.028999999999999998,0.264,0.354,0.16899999999999998,103.021,4.065783333,4,0
Greta Van Fleet,Age of Machine,63.0,0.222,0.807,-4.738,1,0.045,0.000696,0.008440000000000001,0.0801,0.106,136.344,413524.0,4,10
Godsticks,Victim - Edit,24.0,0.292,0.775,-6.192,0,0.0488,0.00796,1.98e-06,0.111,0.368,150.475,333137.0,4,10
Jan & Dean,Surf City - Remastered 1990/Stereo Remix,45.0,0.469,0.647,-13.913,1,0.0315,0.595,1.65e-06,0.33899999999999997,0.9420000000000001,147.878,163027.0,4,10
The Pharcyde,Drop,56.0,0.853,0.754,-7.1579999999999995,0,0.259,0.335,6.21e-06,0.252,0.69,95.081,334467.0,4,5
Justus Bennetts,Nightstand,60.0,0.669,0.648,-4.66,1,0.067,0.34,,0.314,0.616,80.97399999999999,161747.0,4,9
Salt-N-Pepa,Push It,68.0,0.9129999999999999,0.596,-12.477,0,0.0707,0.00658,0.00349,0.078,0.973,127.215,272133.0,4,9
Jake Milliner,Juno,35.0,0.8109999999999999,0.45299999999999996,-9.54,0,0.0948,0.43799999999999994,0.853,0.345,0.605,93.014,207250.0,4,1
21 Savage,Runnin,80.0,0.8190000000000001,0.626,-4.574,0,0.20199999999999999,0.00748,0.10099999999999999,0.16699999999999998,0.415,143.01,195906.0,4,5
George Moir,Baked Beans,35.0,0.6629999999999999,0.604,-5.252000000000001,1,0.18600000000000003,0.36700000000000005,0.000269,0.134,0.5670000000000001,82.536,177000.0,4,6
Amber Run,Neon Circus,38.0,0.486,0.9079999999999999,-4.43,1,0.0369,0.0023,0.24,0.389,0.24100000000000002,89.991,216667.0,4,10
Whitney,Strange Overtones,52.0,0.728,0.5720000000000001,-10.043,1,0.0348,0.242,4.1e-05,0.102,0.7440000000000001,110.346,206995.0,4,6
P.O.D.,Boom - 2006 Remaster,50.0,0.563,0.924,-5.567,1,0.0734,0.00156,1.15e-06,0.0468,0.539,90.928,187240.0,4,10
Monster Magnet,Powertrip,49.0,0.522,0.853,-5.861000000000001,1,0.0383,7.44e-05,0.5820000000000001,0.131,0.637,140.727,211440.0,4,8
Press Club,Behave,26.0,0.447,0.9490000000000001,-4.245,0,0.0841,0.000283,2.4e-05,0.132,0.364,104.72399999999999,197263.0,4,1
The Futureheads,The Beginning Of The Twist,43.0,0.42,0.988,-2.622,1,0.157,0.00164,,0.28600000000000003,0.353,155.993,216040.0,4,6
Gorgoroth,Begravelsesnatt,35.0,0.17,0.98,-12.697000000000001,1,0.0652,2.48e-06,0.852,0.515,0.0504,144.475,153240.0,4,8
YONAKA,Call Me a Saint,56.0,0.503,0.685,-6.48,0,0.0423,0.0421,,0.0674,0.508,146.997,200067.0,4,10
Fleetwood Mac,The Chain - 2004 Remaster,82.0,0.545,0.67,-8.81,1,0.0496,0.009000000000000001,0.000822,0.0451,0.48100000000000004,151.553,270213.0,4,10
Arik Einstein,◊û◊ì◊ï◊¢ ◊î◊ô◊ú◊ì ◊¶◊ó◊ß ◊ë◊ó◊ú◊ï◊ù,23.0,0.409,0.231,-15.002,1,0.0353,0.451,1.0199999999999999e-05,0.084,0.125,116.036,253000.0,4,10
Mohammed Rafi,Dekhi Zamane Ki Yaari,9.0,0.261,0.14,-15.33,1,0.0412,0.983,0.69,0.11599999999999999,0.188,72.286,9.006,4,3
Pinkshinyultrablast,Songs,42.0,0.12,0.87,-6.984,1,0.0995,0.0018,0.815,0.0834,0.0536,179.815,950210.0,3,6
"Britney Spears, Tinashe",Slumber Party (feat. Tinashe),,0.752,0.784,-4.942,1,0.0753,0.322,,0.11,0.46399999999999997,135.039,3.558916667,4,9
Migrant Motel,New Religion,35.0,0.5710000000000001,0.405,-8.907,1,0.025,0.00157,0.000991,0.0911,0.39799999999999996,72.97399999999999,184000.0,4,10
Bleachers,Stop Making This Hurt,54.0,0.691,0.8640000000000001,-7.206,1,0.0417,0.0766,,0.0853,0.7559999999999999,109.20100000000001,199627.0,4,1
John Denver,"Take Me Home, Country Roads",,0.456,0.38299999999999995,-9.516,1,0.0263,0.715,,0.127,0.67,82.02600000000001,3.167333333,4,4
Teenage Wrist,Earth Is A Black Hole,47.0,0.5529999999999999,0.902,-4.35,0,0.0588,0.00286,,0.2,0.5720000000000001,132.089,175577.0,4,10
"Atif Aslam, Tulsi Kumar",Paniyon Sa,54.0,0.523,0.768,-4.953,0,0.0566,0.447,0.000226,0.0833,0.669,75.03,3.937333333,4,3
Radiohead,Just,63.0,0.29100000000000004,0.767,-6.912999999999999,0,0.0862,0.000401,0.012,0.0763,0.359,175.702,234800.0,4,1
Red Fang,Arrows,46.0,0.187,0.9129999999999999,-8.185,1,0.0558,0.22399999999999998,0.843,0.102,0.344,156.715,232980.0,4,10
Omer Adam,◊ô◊¢◊©◊ï ◊ú◊†◊ï ◊õ◊ë◊ï◊ì,44.0,0.767,0.498,-5.995,1,0.376,0.5660000000000001,,0.325,0.61,129.91899999999998,201500.0,4,9
INXS,Listen Like Thieves,,0.5670000000000001,0.919,-4.425,1,0.0713,0.0108,0.0106,0.0819,0.593,116.03299999999999,3.77245,4,10
The Devil and the Almighty Blues,The Ghosts of Charlie Barracuda,40.0,0.298,0.584,-7.257000000000001,1,0.0322,0.0435,0.32799999999999996,0.1,0.38799999999999996,143.92700000000002,466382.0,3,10
Will Paquin,Chandelier,62.0,0.331,0.5,-9.119,0,0.0514,0.677,6.61e-06,0.11599999999999999,0.42100000000000004,86.963,127465.0,4,6
David Shaul,◊®◊ß ◊™◊í◊ô◊ì◊ô,25.0,0.5379999999999999,0.36200000000000004,-8.97,1,0.0258,0.46299999999999997,,0.177,0.24,76.045,251194.0,4,10
Pixies,Debaser,64.0,0.489,0.9129999999999999,-9.152000000000001,0,0.0479,0.00015,0.7090000000000001,0.0703,0.539,135.756,171747.0,4,1
Sha Na Na,Silhouettes - Live at Woodstock,21.0,0.4,0.682,-11.927,1,0.0563,0.183,0.0008029999999999999,0.8029999999999999,0.778,117.52799999999999,177640.0,1,10
Electric Light Orchestra,Mr. Blue Sky,81.0,0.38799999999999996,0.33799999999999997,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,303373.0,4,9
Rat Tally,Shrug,26.0,0.446,0.373,-9.192,1,0.0312,0.0949,2.13e-06,0.11599999999999999,0.201,144.07299999999998,151257.0,4,6
Johnny Cash,Man in Black,57.0,0.6759999999999999,0.58,-14.217,1,0.0506,0.589,0.000145,0.218,0.89,95.35799999999999,2.883116667,4,4
M√∂tley Cr√ºe,"Girls, Girls, Girls",71.0,0.6,0.9309999999999999,-4.647,1,0.0734,0.0296,7.099999999999999e-05,0.392,0.542,140.123,270427.0,4,9
Ravid Plotnik,◊û◊ï◊ñ◊ô◊ß◊î ◊ò◊ï◊ë◊î (◊†◊¶'◊ô ◊†◊¶'),38.0,0.6459999999999999,0.5589999999999999,-6.751,1,0.18100000000000002,0.128,,0.16699999999999998,0.648,85.444,201173.0,4,5
Lauv,I Like Me Better,83.0,0.752,0.505,-7.621,1,0.253,0.535,2.55e-06,0.10400000000000001,0.419,91.97,197437.0,4,9
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",82.0,0.601,0.532,-9.119,1,0.0286,0.43200000000000005,6.25e-06,0.0925,0.341,136.571,281613.0,4,10
Willie Dixon,Little Red Rooster,48.0,0.584,0.278,-18.566,1,0.0312,0.55,0.21,0.255,0.75,81.712,215027.0,4,2
Hollow,Caterpillar,44.0,0.401,0.764,-5.476,1,0.145,0.00705,0.00014199999999999998,0.0506,0.109,99.949,205200.0,4,10
Stick Figure,World on Fire (with Slightly Stoopid),51.0,0.866,0.518,-7.372000000000001,1,0.0457,0.303,0.0512,0.10400000000000001,0.644,141.01,240029.0,4,10
N.Flying,Pardon?,33.0,0.583,0.981,-0.741,1,0.102,0.0701,,0.187,0.907,145.02100000000002,169173.0,4,10
Life On Venus,What Lies Beneath,39.0,0.433,0.6759999999999999,-5.952999999999999,1,0.0304,0.000364,0.531,0.10099999999999999,0.40399999999999997,133.957,233731.0,4,10
"Pritam, Arijit Singh","Shayad (From ""Love Aaj Kal"")",64.0,0.48700000000000004,0.456,-7.144,1,0.0319,0.789,1.79e-06,0.141,0.348,136.088,4.13235,4,3
The Robert Cray Band,Phone Booth,2.0,0.575,0.838,-11.252,0,0.0534,0.0297,0.0836,0.9740000000000001,0.488,113.303,278693.0,4,2
Ivri Lider,◊î◊ô◊ô◊™◊ô ◊õ◊ê◊ü,35.0,0.37,0.41100000000000003,-9.684,1,0.032,0.627,,0.10800000000000001,0.16899999999999998,106.773,263034.0,4,9
Sammy Hagar,Give To Live,40.0,0.423,0.63,-9.777999999999999,1,0.0312,0.0129,5.86e-06,0.0479,0.39299999999999996,153.945,4.40155,4,10
My Morning Jacket,Circuital,29.0,0.44,0.505,-9.517000000000001,1,0.031,0.22,0.413,0.129,0.501,102.354,439680.0,4,10
Kansas,Carry on Wayward Son,75.0,0.48200000000000004,0.7859999999999999,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.7929999999999999,126.755,5.38333333,4,10
Rita Ora,Your Song - Acoustic,55.0,0.846,0.5589999999999999,-4.306,1,0.0644,0.109,,0.0445,0.721,114.037,3.03178333,4,0
Russell Dickerson,Every Little Thing,2.0,0.638,0.8540000000000001,-4.664,1,0.11,0.21600000000000003,,0.0357,0.8590000000000001,93.869,3.177333333,4,4
Dilated Peoples,Work The Angles,47.0,0.6559999999999999,0.767,-7.032,0,0.321,0.191,,0.6409999999999999,0.7390000000000001,181.33,240667.0,4,5
Veil Of Maya,Viscera,56.0,0.537,0.96,-3.705,1,0.0594,0.000175,4.25e-06,0.0892,0.382,137.986,220000.0,4,8
Kenny Neal,Hooked On Your Love,13.0,0.5760000000000001,0.693,-9.936,1,0.0374,0.546,0.109,0.18600000000000003,0.9079999999999999,159.786,285093.0,3,2
Look What You've Done,Ron Pope,39.0,0.57,0.5710000000000001,-7.282,1,0.0291,0.00995,0.000181,0.133,0.25,134.012,3.746266667,4,0
Monster Magnet,Learning to Die,40.0,0.253,0.802,-6.8660000000000005,1,0.0495,0.0019199999999999998,0.14800000000000002,0.39799999999999996,0.27899999999999997,160.099,387936.0,4,8
Fl√µstate,Dream Dance,27.0,0.318,0.359,-8.549,0,0.0305,0.6809999999999999,0.00799,0.0951,0.0397,127.74700000000001,227333.0,3,9
Florence + The Machine,Ship To Wreck,59.0,0.564,0.9229999999999999,-3.843,0,0.0325,0.00147,,0.27699999999999997,0.5870000000000001,141.991,234526.0,4,10
Waterparks,Numb,56.0,0.61,0.9740000000000001,-3.407,1,0.166,0.000625,1.2e-06,0.429,0.71,125.07700000000001,146897.0,4,10
YSN Flow,Money Man,48.0,0.8,0.52,-7.251,0,0.32799999999999996,0.175,,0.326,0.599,120.244,143998.0,4,5
Gotye,Somebody That I Used To Know,80.0,0.865,0.521,-6.932,1,0.0371,0.5479999999999999,0.00011499999999999999,0.0989,0.748,129.059,244885.0,4,9
Bun B,Get Throwed,56.0,0.7040000000000001,0.8029999999999999,-4.77,1,0.35100000000000003,0.165,,0.54,0.529,124.087,233840.0,4,5
TOOL,Pneuma,65.0,0.415,0.53,-9.338,0,0.0314,0.00209,0.75,0.11,0.0586,114.17399999999999,713192.0,1,8
Yungeen Ace,All in All,53.0,0.5529999999999999,0.667,-6.686,0,0.214,0.266,,0.0679,0.366,131.18,124000.0,5,5
The Strokes,Last Nite,72.0,0.624,0.91,-5.702999999999999,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,193051.0,4,6
Fleetwood Mac,Hellhound on My Trail,26.0,0.451,0.0589,-16.082,1,0.0361,0.9540000000000001,0.00473,0.1,0.266,64.82600000000001,125293.0,4,2
The Standells,Dirty Water,46.0,0.62,0.7809999999999999,-5.938,1,0.0379,0.18100000000000002,,0.187,0.8640000000000001,144.707,167253.0,4,6
Van Halen,And the Cradle Will Rock... - 2015 Remaster,51.0,0.509,0.9279999999999999,-5.832999999999999,1,0.0329,0.18899999999999997,1.41e-06,0.26899999999999996,0.736,107.921,213150.0,4,10
Miranda Lambert,The House That Built Me,66.0,0.525,0.3,-8.005,1,0.0286,0.578,8.3e-06,0.11599999999999999,0.20600000000000002,80.993,3.9437833330000003,4,4
Airbourne,Runnin' Wild,65.0,0.503,0.96,-2.6719999999999997,1,0.0626,9.25e-05,0.578,0.27399999999999997,0.489,162.02200000000002,218040.0,4,8
The Fall,Fiery Jack - Bonus Track,30.0,0.7040000000000001,0.917,-7.902,0,0.122,9.120000000000001e-05,0.0054600000000000004,0.0459,0.336,110.60600000000001,283947.0,4,6
Haley Reinhart,Free As a Bird,27.0,0.498,0.28,-11.026,0,0.0261,0.955,0.155,0.149,0.18899999999999997,76.078,268328.0,3,10
The Last Poets,When The Revolution Comes,28.0,0.669,0.5670000000000001,-12.380999999999998,0,0.335,0.614,,0.24600000000000002,0.909,81.93,150867.0,4,5
Code Orange,Bleeding In The Blur,41.0,0.529,0.9079999999999999,-5.405,1,0.0522,2.46e-05,0.9470000000000001,0.0942,0.183,126.03200000000001,244693.0,4,8
Pixies,Here Comes Your Man,69.0,0.669,0.795,-10.865,1,0.0285,0.00772,0.0781,0.401,0.882,124.594,201187.0,4,6
John Mayer,Slow Dancing in a Burning Room - Acoustic,55.0,0.611,0.313,-10.242,1,0.0339,0.835,0.000315,0.111,0.37799999999999995,134.858,3.87845,3,0
Foreign Air,Monsters,50.0,0.552,0.6729999999999999,-4.9,0,0.0298,0.005529999999999999,,0.114,0.174,89.993,224053.0,4,9
Sad Night Dynamite,Smoke Hole,52.0,0.835,0.523,-7.227,0,0.0459,0.00536,0.13699999999999998,0.157,0.588,100.02600000000001,167613.0,4,1
Julian Lynch,Contribution to the Catalog of Spatial and Temporal Events,23.0,0.912,0.182,-22.639,0,0.0786,0.995,0.9520000000000001,0.10300000000000001,0.972,96.014,214788.0,4,6
Einherjer,West Coast Groove,28.0,0.489,0.95,-8.544,1,0.0397,1.4999999999999999e-05,0.7070000000000001,0.47700000000000004,0.602,75.997,247387.0,4,8
Kris Barras Band,Ignite (Light It Up),37.0,0.604,0.818,-6.082999999999999,1,0.0379,0.00335,0.00103,0.0411,0.6970000000000001,102.993,196104.0,4,2
Honey Lung,Sophomore,36.0,0.39899999999999997,0.7440000000000001,-8.302999999999999,1,0.0455,8.44e-05,0.0335,0.0497,0.125,91.91799999999999,353956.0,4,6
Heart of Somebody,Caroline Spence,,0.631,0.461,-7.912000000000001,1,0.0246,0.41700000000000004,1.64e-05,0.099,0.455,105.87200000000001,3.534216667,4,0
The Alchemist,Stained Glass (feat. Westside Gunn),35.0,0.698,0.644,-8.554,0,0.321,0.562,,0.5670000000000001,0.374,145.868,110147.0,4,5
Miri Mesika,◊ê◊©◊î ◊ó◊®◊°◊ô◊†◊î,28.0,0.526,0.622,-5.492000000000001,0,0.0374,0.536,1.9699999999999998e-05,0.251,0.22399999999999998,123.958,249852.0,4,9
Rick Wakeman,Catherine Of Aragon,39.0,0.35100000000000003,0.307,-12.071,1,0.0336,0.433,0.85,0.32799999999999996,0.0951,105.09200000000001,229147.0,4,10
Mondo Cozmo,Bittersweet Symphony - Jim Eno Sessions,41.0,0.396,0.774,-8.22,1,0.03,0.0266,0.0347,0.0702,0.462,169.959,323467.0,4,10
Alluvial,Colony,35.0,0.413,0.987,-3.675,1,0.17,0.00040300000000000004,0.667,0.125,0.16699999999999998,149.99200000000002,176800.0,4,8
Joe Nichols,Brokenheartsville,59.0,0.6859999999999999,0.631,-5.182,1,0.0232,0.126,0.000183,0.107,0.509,103.95299999999999,3.839333333,4,4
Itay Levi,◊ó◊ï◊ò◊ô◊ù ◊ï◊û◊ô◊ß◊®◊ï◊§◊ï◊†◊ô◊ù,21.0,0.7,0.701,-4.973,0,0.0414,0.19899999999999998,,0.111,0.774,149.917,208917.0,4,9
Orions Belte,Joe Frazier,44.0,0.43200000000000005,0.63,-9.511000000000001,0,0.0384,0.0663,0.687,0.223,0.569,133.77,338613.0,4,6
Sarit Hadad,◊õ◊©◊î◊õ◊ú ◊ô◊í◊û◊®,42.0,0.52,0.305,-7.227,1,0.0384,0.7909999999999999,,0.0882,0.53,101.335,173824.0,4,9
The Darkness,All the Pretty Girls,30.0,0.248,0.943,-4.252,1,0.172,0.00011899999999999999,0.00428,0.136,0.37799999999999995,172.435,198347.0,4,10
Brittany Howard,Stay High,54.0,0.598,0.853,-5.372999999999999,1,0.0545,0.132,0.00297,0.132,0.312,121.988,191396.0,1,10
If We Were Vampires,Jason Isbell and the 400 Unit,,0.629,0.20800000000000002,-16.225,1,0.0324,0.8240000000000001,3.7000000000000006e-06,0.107,0.685,96.609,3.592733333,4,0
Erik Ekholm,Extinction,36.0,0.43700000000000006,0.7759999999999999,-9.259,1,0.0348,0.000153,0.816,0.0989,0.193,140.02100000000002,243857.0,4,8
Sean Ono Lennon,Parachute,43.0,0.5379999999999999,0.532,-9.61,0,0.0249,0.555,7.269999999999999e-05,0.11800000000000001,0.433,77.018,199320.0,4,10
Nick Cave & The Bad Seeds,Tupelo - 2009 Remastered Version,38.0,0.504,0.69,-10.309000000000001,0,0.0849,0.0553,0.0365,0.255,0.5770000000000001,109.038,438227.0,4,10
FKA twigs,mary magdalene,56.0,0.391,0.444,-13.137,0,0.11900000000000001,0.488,3.26e-05,0.111,0.159,171.831,321067.0,5,6
Glom,Immortalized,14.0,0.491,0.835,-6.445,1,0.0416,0.0466,0.289,0.261,0.504,118.447,183366.0,3,10
"Antonín Dvořák, Busch Trio, Maria Milstein, Miguel Da Silva","Bagatelles, Op. 47: IV. Canon (Andante con moto)",23.0,0.121,0.0825,-24.735,1,0.0537,0.935,0.662,0.107,0.0735,75.31,2.395333333,3,7
Paul McCartney,Seize The Day (feat. Phoebe Bridgers),58.0,0.214,0.457,-10.538,0,0.0502,0.627,0.0191,0.10800000000000001,0.43200000000000005,178.011,209421.0,4,6
AC/DC,Highway to Hell,83.0,0.574,0.9129999999999999,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,208400.0,4,8
Lata Mangeshkar,Jeevan Ke Safar Mein Rahi - Female Vocals,3.0,0.521,0.39,-6.973,1,0.0319,0.833,,0.295,0.46399999999999997,102.272,2.562216667,4,3
"Sandeep Chowta, Abhay Nayampally, Alex Sill, Anthony Crawford",Kaleidoscope,11.0,0.55,0.486,-11.0,1,0.0264,0.62,0.821,0.171,0.311,79.988,4.05,4,0
Hiatus Kaiyote,Red Room,64.0,0.687,0.361,-9.782,1,0.0501,0.631,0.00479,0.11699999999999999,0.45299999999999996,80.935,232053.0,4,1
Yuval Dayan,◊™◊©◊ê◊ú ◊ê◊™ ◊î◊û◊ô◊ù,39.0,0.653,0.523,-10.083,1,0.0576,0.326,0.00539,0.373,0.35,89.024,187053.0,4,9
Arlo Parks,Eugene,65.0,0.606,0.589,-7.194,0,0.0456,0.75,0.0102,0.0922,0.889,174.285,221804.0,4,6
Volumes,Pixelate,40.0,0.376,0.956,-4.936,1,0.0921,7.25e-05,0.11199999999999999,0.11699999999999999,0.406,200.21099999999998,190436.0,3,8
Jasta,Strength to Draw the Line,41.0,0.353,0.9940000000000001,-3.38,1,0.204,0.0002,,0.39,0.154,184.93200000000002,168164.0,4,8
Mudvayne,Dig,64.0,0.623,0.983,-3.548,0,0.151,9.620000000000001e-05,0.0617,0.261,0.271,134.975,162293.0,4,8
Mick Fleetwood and Friends,Rattlesnake Shake (with Steven Tyler & Billy Gibbons) - Live from The London Palladium,38.0,0.49200000000000005,0.871,-8.919,1,0.0623,0.0157,0.00405,0.847,0.354,106.399,289800.0,4,2
Westy,Residence,12.0,0.618,0.44799999999999995,-10.248,0,0.0676,0.027000000000000003,0.767,0.0924,0.07400000000000001,107.181,167889.0,3,5
Gracie Abrams,Brush Fire,7.0,0.528,0.36700000000000005,-9.227,1,0.055,0.878,0.000146,0.0795,0.293,128.715,190427.0,4,9
Deap Vally,Bring It On,38.0,0.612,0.622,-6.6979999999999995,1,0.0559,0.266,0.000677,0.174,0.594,81.97200000000001,179268.0,4,10
Hether,Sex Wax,43.0,0.722,0.85,-4.967,0,0.0542,0.000554,0.61,0.546,0.809,133.055,216677.0,4,1
Confusing Paradise,Skylla,34.0,0.5329999999999999,0.9420000000000001,-6.067,0,0.0722,3.9e-05,0.7040000000000001,0.106,0.0469,120.012,258429.0,4,8
Nothing But Thieves,Sorry,63.0,0.667,0.7759999999999999,-4.535,0,0.0281,0.00238,4.52e-05,0.134,0.519,128.005,214707.0,4,10
LCY,Decay,17.0,0.172,0.23600000000000002,-17.666,1,0.0394,0.715,0.765,0.14800000000000002,0.034,123.07799999999999,206222.0,4,6
Westlife,You Must Have Had A Broken Heart,,0.447,0.581,-4.513,1,0.0315,0.511,,0.126,0.261,143.798,4.026666667,4,9
KISS,I Was Made For Lovin' You,79.0,0.768,0.852,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,271240.0,4,9
Aya Zahavi Feiglin,◊ú◊ê ◊ú◊ë◊õ◊ï◊™,25.0,0.541,0.45799999999999996,-7.742000000000001,1,0.0257,0.21600000000000003,0.00159,0.14400000000000002,0.292,145.013,220410.0,4,9
Black Violin,Stereotypes,31.0,0.33799999999999997,0.58,-8.703,0,0.0573,0.506,7.759999999999999e-05,0.147,0.262,157.80100000000002,209667.0,4,5
Kaiser Chiefs,Ruby,62.0,0.44299999999999995,0.934,-3.398,0,0.0501,0.00604,6.66e-06,0.0779,0.401,93.43,202800.0,4,10
Sarit Hadad,◊ô◊ê◊ú◊ú◊î ◊ú◊ö ◊î◊ë◊ô◊™◊î ◊û◊ï◊ò◊ô,28.0,0.722,0.8959999999999999,-4.581,0,0.0365,0.14400000000000002,3.49e-06,0.196,0.9279999999999999,114.008,201227.0,4,9
IMMERSE,With You,41.0,0.44799999999999995,0.526,-8.513,0,0.0292,0.0069,0.139,0.20800000000000002,0.11900000000000001,100.007,186503.0,4,10
Ina Wroldsen,Haloes - Acoustic,52.0,0.8009999999999999,0.38299999999999995,-6.098,1,0.0323,0.826,,0.113,0.564,100.03299999999999,182502.0,4,9
Itzik Kala,◊û◊ê◊û◊ô ◊û◊ê◊û◊ô,20.0,0.78,0.603,-12.064,0,0.0376,0.22,2.3899999999999998e-05,0.336,0.836,145.486,286800.0,4,9
The Vines,Outtathaway,45.0,0.505,0.948,-4.724,1,0.0659,0.00018,0.00313,0.128,0.594,133.561,182907.0,4,10
Villain of the Story,Animals,40.0,0.5529999999999999,0.977,-3.2710000000000004,1,0.0629,0.000468,0.0397,0.0713,0.632,153.868,182338.0,4,8
Sentenced,Noose,45.0,0.53,0.893,-5.426,0,0.0704,0.00027,0.37,0.095,0.585,135.076,241267.0,4,8
Marianne Faithfull,It's All Over Now Baby Blue,53.0,0.6509999999999999,0.414,-10.572000000000001,1,0.0301,0.524,0.00267,0.11800000000000001,0.445,111.175,3.83266667,4,0
Infinity Ripple,Torn Apart,39.0,0.149,0.0366,-22.291,1,0.0382,0.755,0.88,0.121,0.121,89.64299999999999,3.009833333,3,7
Johnny B. Moore,Lonesome Blues,32.0,0.439,0.326,-14.277999999999999,1,0.0348,0.44799999999999995,0.000518,0.135,0.5479999999999999,159.619,443053.0,3,2
Lil Skies,Ice Water (feat. Trippie Redd),66.0,0.7120000000000001,0.6709999999999999,-7.1979999999999995,0,0.11199999999999999,0.125,,0.0954,0.446,160.028,180325.0,4,9
Swamp Dogg,"Sleeping Without You Is a Dragg (feat. Justin Vernon, Jenny Lewis)",41.0,0.674,0.313,-11.384,1,0.0425,0.289,0.0803,0.091,0.514,77.01899999999999,241773.0,4,2
Savel,Forgetting - Tennyson Remix,36.0,0.348,0.45,-13.748,1,0.0501,0.37,0.9470000000000001,0.13699999999999998,0.141,171.042,212992.0,3,1
Rexx Life Raj,Aura (feat. Kojey Radical),48.0,0.731,0.693,-7.372000000000001,0,0.0893,0.603,0.0677,0.111,0.7979999999999999,161.991,203033.0,4,5
Surfing,Enough,26.0,0.648,0.772,-7.3389999999999995,0,0.0445,0.504,0.0018,0.0379,0.9440000000000001,91.999,177625.0,4,6
Kartell,Crossing Paths,44.0,0.8270000000000001,0.745,-6.832000000000001,0,0.0443,0.0762,0.83,0.0753,0.387,115.04700000000001,244707.0,4,6
The Bloody Beetroots,My Name Is Thunder,54.0,0.457,0.95,-2.533,1,0.0776,0.000482,0.0018899999999999998,0.141,0.27,128.034,167344.0,4,10
Trace Kotik,Hesitant,18.0,0.44,0.47700000000000004,-11.709000000000001,1,0.0399,0.77,0.584,0.259,0.254,132.082,300816.0,4,6
Ov Sulfur,Behind the Hand of God,34.0,0.45399999999999996,0.993,-2.521,1,0.205,0.0010400000000000001,0.000315,0.36,0.149,130.032,200308.0,3,8
black midi,953,46.0,0.272,0.909,-4.921,1,0.111,0.00202,0.145,0.28600000000000003,0.245,124.227,320667.0,4,10
Lauren Sanderson,QUEEN BEE,46.0,0.8,0.627,-8.477,1,0.0585,0.10099999999999999,,0.19,0.862,120.036,148250.0,4,10
my bloody valentine,Soon,50.0,0.431,0.927,-9.072000000000001,0,0.0432,5.99e-06,0.8690000000000001,0.42,0.632,109.55,419307.0,4,10
"Antonio Vivaldi, Raphael Wallfisch, City of London Sinfonia, Nicholas Kraemer","Cello Concerto in C Major, RV 398: II. Largo",34.0,0.35200000000000004,0.03,-23.518,0,0.0401,0.9790000000000001,0.838,0.109,0.22,114.834,1.75,3,7
Ouzo Bazooka,Space Camel,38.0,0.483,0.9309999999999999,-5.787000000000001,1,0.0319,0.0018100000000000002,0.0427,0.23600000000000002,0.887,91.575,397813.0,4,1
Joyner Lucas,Zim Zimma,65.0,0.883,0.621,-6.063,0,0.212,0.0871,,0.499,0.6759999999999999,149.05200000000002,239702.0,4,5
Mabel,Boyfriend - Acoustic,40.0,0.6509999999999999,0.623,-5.183,0,0.0368,0.47600000000000003,,0.302,0.523,92.934,239840.0,4,9
Ozzy Osbourne,Crazy Train,20.0,0.45299999999999996,0.905,-4.001,1,0.115,0.36,0.0005690000000000001,0.26,0.474,137.571,4.93666667,4,10
Keith Jarrett Trio,I Thought About You,45.0,0.337,0.0281,-28.315,1,0.0327,0.89,0.325,0.184,0.0804,101.031,4.027783333,4,7
St. Vincent,The Melting Of The Sun,61.0,0.52,0.46299999999999997,-10.429,1,0.0958,0.609,0.0014,0.426,0.469,159.931,257520.0,4,6
Michael Swissa,◊û◊°◊§◊® ◊ú◊ê ◊û◊ñ◊ï◊î◊î,28.0,0.866,0.43799999999999994,-10.146,1,0.447,0.0851,,0.21,0.841,139.982,101303.0,4,5
Power Trip,Divine Apprehension,46.0,0.168,0.9790000000000001,-3.963,0,0.184,8.44e-06,0.204,0.0644,0.153,169.925,257695.0,4,8
